mt002,,
2014/12/30,,
,,
時刻,活動強度,運動種別
21:12:30,1.2,生活活動
21:12:40,1.4,生活活動
21:12:50,1.3,生活活動
21:13:00,1,生活活動
21:13:10,1,生活活動
21:13:20,1,生活活動
21:13:30,0,計測なし
21:13:40,1,生活活動
21:13:50,1.3,生活活動
21:14:00,1,生活活動
21:14:10,1,生活活動
21:14:20,1,生活活動
21:14:30,0,計測なし
21:14:40,1.5,生活活動
21:14:50,1.6,生活活動
21:15:00,2,生活活動
21:15:10,0,計測なし
21:15:20,1.2,生活活動
21:15:30,1.2,生活活動
21:15:40,1,生活活動
21:15:50,1,生活活動
21:16:00,1,生活活動
21:16:10,1,生活活動
21:16:20,1.5,生活活動
21:16:30,1,生活活動
21:16:40,1,生活活動
21:16:50,1.1,生活活動
21:17:00,1.5,生活活動
21:17:10,1.4,生活活動
21:17:20,1,生活活動
21:17:30,1.3,生活活動
21:17:40,0,計測なし
21:17:50,0,計測なし
21:18:00,1,生活活動
21:18:10,1.1,生活活動
21:18:20,1.6,生活活動
21:18:30,1.3,生活活動
21:18:40,1,生活活動
21:18:50,1,生活活動
21:19:00,1,生活活動
21:19:10,1,生活活動
21:19:20,1,生活活動
21:19:30,0,計測なし
21:19:40,1,生活活動
21:19:50,1,生活活動
21:20:00,1,生活活動
21:20:10,1,生活活動
21:20:20,0,計測なし
21:20:30,1,生活活動
21:20:40,1,生活活動
21:20:50,0,計測なし
21:21:00,0,計測なし
21:21:10,0,計測なし
21:21:20,0,計測なし
21:21:30,0,計測なし
21:21:40,0,計測なし
21:21:50,1,生活活動
21:22:00,1,生活活動
21:22:10,1,生活活動
21:22:20,1,生活活動
21:22:30,0,計測なし
21:22:40,1,生活活動
21:22:50,1,生活活動
21:23:00,1.1,生活活動
21:23:10,1.4,生活活動
21:23:20,1,生活活動
21:23:30,1,生活活動
21:23:40,1,生活活動
21:23:50,4.2,生活活動
21:24:00,2.8,生活活動
21:24:10,1.7,生活活動
21:24:20,1.2,生活活動
21:24:30,1.4,生活活動
21:24:40,1.3,生活活動
21:24:50,1.2,生活活動
21:25:00,1.2,生活活動
21:25:10,2.3,生活活動
21:25:20,1.3,生活活動
21:25:30,1.3,生活活動
21:25:40,1.1,生活活動
21:25:50,1.2,生活活動
21:26:00,1.3,生活活動
21:26:10,1.5,生活活動
21:26:20,1.1,生活活動
21:26:30,2.8,生活活動
21:26:40,3.7,生活活動
21:26:50,1.9,歩行
21:27:00,3.2,生活活動
21:27:10,2.3,生活活動
21:27:20,1.9,歩行
21:27:30,3,生活活動
21:27:40,3.8,生活活動
21:27:50,2.1,生活活動
21:28:00,2,生活活動
21:28:10,2,生活活動
21:28:20,1.9,生活活動
21:28:30,2.1,生活活動
21:28:40,1.6,生活活動
21:28:50,1.5,生活活動
21:29:00,1.9,生活活動
21:29:10,3.6,生活活動
21:29:20,2.8,生活活動
21:29:30,1.3,生活活動
21:29:40,2.2,生活活動
21:29:50,1.9,生活活動
21:30:00,3,生活活動
21:30:10,2.7,生活活動
21:30:20,2.1,生活活動
21:30:30,2.2,生活活動
21:30:40,1.8,生活活動
21:30:50,1.3,生活活動
21:31:00,1.4,生活活動
21:31:10,1.3,生活活動
21:31:20,1.2,生活活動
21:31:30,1.2,生活活動
21:31:40,1.8,生活活動
21:31:50,1.6,生活活動
21:32:00,1.7,生活活動
21:32:10,2,生活活動
21:32:20,1.3,生活活動
21:32:30,1.1,生活活動
21:32:40,2,生活活動
21:32:50,2,生活活動
21:33:00,2.2,生活活動
21:33:10,1.3,生活活動
21:33:20,1.9,生活活動
21:33:30,1.4,生活活動
21:33:40,1.5,生活活動
21:33:50,1.2,生活活動
21:34:00,1.1,生活活動
21:34:10,1.2,生活活動
21:34:20,1.1,生活活動
21:34:30,1.6,生活活動
21:34:40,1.9,生活活動
21:34:50,1.3,生活活動
21:35:00,1.4,生活活動
21:35:10,1.3,生活活動
21:35:20,1.1,生活活動
21:35:30,1.3,生活活動
21:35:40,1.2,生活活動
21:35:50,1.3,生活活動
21:36:00,1,生活活動
21:36:10,1.2,生活活動
21:36:20,1.2,生活活動
21:36:30,1.7,生活活動
21:36:40,1.2,生活活動
21:36:50,1.1,生活活動
21:37:00,1,生活活動
21:37:10,1.4,生活活動
21:37:20,1.2,生活活動
21:37:30,1,生活活動
21:37:40,1.2,生活活動
21:37:50,1.4,生活活動
21:38:00,1.5,生活活動
21:38:10,1,生活活動
21:38:20,1,生活活動
21:38:30,1.1,生活活動
21:38:40,1,生活活動
21:38:50,1.1,生活活動
21:39:00,1.4,生活活動
21:39:10,1.2,生活活動
21:39:20,1.3,生活活動
21:39:30,1.1,生活活動
21:39:40,1.3,生活活動
21:39:50,1.3,生活活動
21:40:00,1.3,生活活動
21:40:10,1.2,生活活動
21:40:20,1.4,生活活動
21:40:30,1.1,生活活動
21:40:40,1.1,生活活動
21:40:50,1.1,生活活動
21:41:00,1.3,生活活動
21:41:10,1.9,生活活動
21:41:20,1.7,生活活動
21:41:30,1.4,生活活動
21:41:40,1.4,生活活動
21:41:50,1.4,生活活動
21:42:00,1.6,生活活動
21:42:10,2,生活活動
21:42:20,1.5,生活活動
21:42:30,1.3,生活活動
21:42:40,1,生活活動
21:42:50,1,生活活動
21:43:00,2,生活活動
21:43:10,1.6,生活活動
21:43:20,1.4,生活活動
21:43:30,1.2,生活活動
21:43:40,1.5,生活活動
21:43:50,1.6,生活活動
21:44:00,1.3,生活活動
21:44:10,1.2,生活活動
21:44:20,1.5,生活活動
21:44:30,1.4,生活活動
21:44:40,1.2,生活活動
21:44:50,1.4,生活活動
21:45:00,1,生活活動
21:45:10,1.5,生活活動
21:45:20,1.5,生活活動
21:45:30,2.2,生活活動
21:45:40,1.1,生活活動
21:45:50,1.6,生活活動
21:46:00,1.4,生活活動
21:46:10,1.1,生活活動
21:46:20,1.2,生活活動
21:46:30,1.4,生活活動
21:46:40,1.6,生活活動
21:46:50,1.4,生活活動
21:47:00,1.4,生活活動
21:47:10,1,生活活動
21:47:20,1.1,生活活動
21:47:30,1.4,生活活動
21:47:40,1.3,生活活動
21:47:50,1,生活活動
21:48:00,1,生活活動
21:48:10,1.3,生活活動
21:48:20,1.3,生活活動
21:48:30,1.3,生活活動
21:48:40,1.1,生活活動
21:48:50,1.2,生活活動
21:49:00,1.1,生活活動
21:49:10,1.3,生活活動
21:49:20,1.4,生活活動
21:49:30,1.3,生活活動
21:49:40,1.4,生活活動
21:49:50,2.5,生活活動
21:50:00,1.3,生活活動
21:50:10,1,生活活動
21:50:20,1,生活活動
21:50:30,2,生活活動
21:50:40,2.1,生活活動
21:50:50,1.4,生活活動
21:51:00,1,生活活動
21:51:10,1,生活活動
21:51:20,1.1,生活活動
21:51:30,1.8,生活活動
21:51:40,1.2,生活活動
21:51:50,1.2,生活活動
21:52:00,1.3,生活活動
21:52:10,1,生活活動
21:52:20,1.3,生活活動
21:52:30,1.1,生活活動
21:52:40,1.1,生活活動
21:52:50,1.1,生活活動
21:53:00,1.1,生活活動
21:53:10,1.2,生活活動
21:53:20,1.4,生活活動
21:53:30,1.3,生活活動
21:53:40,1.4,生活活動
21:53:50,1,生活活動
21:54:00,1,生活活動
21:54:10,1,生活活動
21:54:20,1,生活活動
21:54:30,1,生活活動
21:54:40,1,生活活動
21:54:50,1,生活活動
21:55:00,1,生活活動
21:55:10,1,生活活動
21:55:20,1.1,生活活動
21:55:30,1.3,生活活動
21:55:40,1.5,生活活動
21:55:50,1.2,生活活動
21:56:00,1.2,生活活動
21:56:10,1.2,生活活動
21:56:20,1.1,生活活動
21:56:30,1.3,生活活動
21:56:40,1,生活活動
21:56:50,1,生活活動
21:57:00,1.3,生活活動
21:57:10,1.1,生活活動
21:57:20,1,生活活動
21:57:30,1.3,生活活動
21:57:40,1.1,生活活動
21:57:50,1.1,生活活動
21:58:00,1.2,生活活動
21:58:10,1.1,生活活動
21:58:20,1.2,生活活動
21:58:30,1.1,生活活動
21:58:40,1,生活活動
21:58:50,1.3,生活活動
21:59:00,1.3,生活活動
21:59:10,1,生活活動
21:59:20,1,生活活動
21:59:30,1,生活活動
21:59:40,1,生活活動
21:59:50,1,生活活動
22:00:00,1.1,生活活動
22:00:10,1,生活活動
22:00:20,1,生活活動
22:00:30,1,生活活動
22:00:40,1,生活活動
22:00:50,1,生活活動
22:01:00,1,生活活動
22:01:10,1,生活活動
22:01:20,1.1,生活活動
22:01:30,1,生活活動
22:01:40,1,生活活動
22:01:50,1,生活活動
22:02:00,1,生活活動
22:02:10,1,生活活動
22:02:20,1,生活活動
22:02:30,1.1,生活活動
22:02:40,1,生活活動
22:02:50,1,生活活動
22:03:00,1.3,生活活動
22:03:10,1.5,生活活動
22:03:20,1.1,生活活動
22:03:30,1,生活活動
22:03:40,1,生活活動
22:03:50,1,生活活動
22:04:00,1,生活活動
22:04:10,1.9,生活活動
22:04:20,0,計測なし
22:04:30,0,計測なし
22:04:40,0,計測なし
22:04:50,0,計測なし
22:05:00,1.1,生活活動
22:05:10,1,生活活動
22:05:20,1,生活活動
22:05:30,1,生活活動
22:05:40,1,生活活動
22:05:50,1.2,生活活動
22:06:00,1.2,生活活動
22:06:10,1,生活活動
22:06:20,1.4,生活活動
22:06:30,1.8,生活活動
22:06:40,1.2,生活活動
22:06:50,1.1,生活活動
22:07:00,1.1,生活活動
22:07:10,1,生活活動
22:07:20,1,生活活動
22:07:30,1.1,生活活動
22:07:40,1.1,生活活動
22:07:50,0,計測なし
22:08:00,1.1,生活活動
22:08:10,1,生活活動
22:08:20,1,生活活動
22:08:30,0,計測なし
22:08:40,1.1,生活活動
22:08:50,1.4,生活活動
22:09:00,0,計測なし
22:09:10,1.1,生活活動
22:09:20,1.8,生活活動
22:09:30,1.6,生活活動
22:09:40,1.8,生活活動
22:09:50,1,生活活動
22:10:00,1.2,生活活動
22:10:10,1,生活活動
22:10:20,1.9,生活活動
22:10:30,2.6,生活活動
22:10:40,1.6,生活活動
22:10:50,2,生活活動
22:11:00,1.5,生活活動
22:11:10,1.1,生活活動
22:11:20,1.1,生活活動
22:11:30,1.4,生活活動
22:11:40,1,生活活動
22:11:50,1,生活活動
22:12:00,1,生活活動
22:12:10,1,生活活動
22:12:20,1,生活活動
22:12:30,1,生活活動
22:12:40,0,計測なし
22:12:50,0,計測なし
22:13:00,0,計測なし
22:13:10,1.2,生活活動
22:13:20,0,計測なし
22:13:30,0,計測なし
22:13:40,1.2,生活活動
22:13:50,1,生活活動
22:14:00,0,計測なし
22:14:10,0,計測なし
22:14:20,0,計測なし
22:14:30,1,生活活動
22:14:40,1,生活活動
22:14:50,1,生活活動
22:15:00,1,生活活動
22:15:10,1,生活活動
22:15:20,1,生活活動
22:15:30,1,生活活動
22:15:40,1,生活活動
22:15:50,1,生活活動
22:16:00,1.2,生活活動
22:16:10,1.1,生活活動
22:16:20,1.6,生活活動
22:16:30,1.1,生活活動
22:16:40,0,計測なし
22:16:50,1,生活活動
22:17:00,0,計測なし
22:17:10,1.4,生活活動
22:17:20,1,生活活動
22:17:30,1,生活活動
22:17:40,1,生活活動
22:17:50,1.5,生活活動
22:18:00,1.4,生活活動
22:18:10,0,計測なし
22:18:20,1,生活活動
22:18:30,1,生活活動
22:18:40,1.1,生活活動
22:18:50,1.4,生活活動
22:19:00,1,生活活動
22:19:10,1,生活活動
22:19:20,1,生活活動
22:19:30,1.1,生活活動
22:19:40,1.1,生活活動
22:19:50,1,生活活動
22:20:00,1,生活活動
22:20:10,1,生活活動
22:20:20,1,生活活動
22:20:30,1,生活活動
22:20:40,1,生活活動
22:20:50,1,生活活動
22:21:00,1,生活活動
22:21:10,1,生活活動
22:21:20,1,生活活動
22:21:30,1.1,生活活動
22:21:40,1,生活活動
22:21:50,1.2,生活活動
22:22:00,1,生活活動
22:22:10,1.2,生活活動
22:22:20,1.1,生活活動
22:22:30,1.1,生活活動
22:22:40,1.2,生活活動
22:22:50,1,生活活動
22:23:00,1,生活活動
22:23:10,1.1,生活活動
22:23:20,1.1,生活活動
22:23:30,1.1,生活活動
22:23:40,2.1,生活活動
22:23:50,1.1,生活活動
22:24:00,1.7,生活活動
22:24:10,1.1,生活活動
22:24:20,1.1,生活活動
22:24:30,0,計測なし
22:24:40,1,生活活動
22:24:50,1.3,生活活動
22:25:00,1.1,生活活動
22:25:10,0,計測なし
22:25:20,0,計測なし
22:25:30,1.1,生活活動
22:25:40,2.5,生活活動
22:25:50,1.5,生活活動
22:26:00,1.4,生活活動
22:26:10,1.9,生活活動
22:26:20,2.1,生活活動
22:26:30,1.1,生活活動
22:26:40,1.2,生活活動
22:26:50,1,生活活動
22:27:00,1.1,生活活動
22:27:10,1,生活活動
22:27:20,1.1,生活活動
22:27:30,1,生活活動
22:27:40,1,生活活動
22:27:50,1.3,生活活動
22:28:00,1.4,生活活動
22:28:10,1,生活活動
22:28:20,0,計測なし
22:28:30,0,計測なし
22:28:40,1.2,生活活動
22:28:50,1.2,生活活動
22:29:00,1.2,生活活動
22:29:10,1,生活活動
22:29:20,1,生活活動
22:29:30,1.2,生活活動
22:29:40,1.2,生活活動
22:29:50,1,生活活動
22:30:00,1.3,生活活動
22:30:10,1,生活活動
22:30:20,1,生活活動
22:30:30,0,計測なし
22:30:40,1.2,生活活動
22:30:50,1.3,生活活動
22:31:00,1,生活活動
22:31:10,1,生活活動
22:31:20,1,生活活動
22:31:30,1.6,生活活動
22:31:40,1,生活活動
22:31:50,1.8,生活活動
22:32:00,1.9,生活活動
22:32:10,1.1,生活活動
22:32:20,1,生活活動
22:32:30,1.2,生活活動
22:32:40,1,生活活動
22:32:50,1.8,生活活動
22:33:00,1.3,生活活動
22:33:10,1,生活活動
22:33:20,1.1,生活活動
22:33:30,1,生活活動
22:33:40,1,生活活動
22:33:50,1.2,生活活動
22:34:00,1.2,生活活動
22:34:10,1.5,生活活動
22:34:20,1.1,生活活動
22:34:30,1,生活活動
22:34:40,1,生活活動
22:34:50,1.3,生活活動
22:35:00,1.9,生活活動
22:35:10,1,生活活動
22:35:20,1.3,生活活動
22:35:30,1.5,生活活動
22:35:40,0,計測なし
22:35:50,1.3,生活活動
22:36:00,1.1,生活活動
22:36:10,1,生活活動
22:36:20,1,生活活動
22:36:30,1,生活活動
22:36:40,1,生活活動
22:36:50,1,生活活動
22:37:00,0,計測なし
22:37:10,1.3,生活活動
22:37:20,1.6,生活活動
22:37:30,3.4,生活活動
22:37:40,1.3,生活活動
22:37:50,1.5,生活活動
22:38:00,1,生活活動
22:38:10,1.1,生活活動
22:38:20,1.2,生活活動
22:38:30,1.1,生活活動
22:38:40,1.1,生活活動
22:38:50,1.3,生活活動
22:39:00,1,生活活動
22:39:10,1.2,生活活動
22:39:20,1.5,生活活動
22:39:30,1.6,生活活動
22:39:40,1.1,生活活動
22:39:50,1,生活活動
22:40:00,1.3,生活活動
22:40:10,1.1,生活活動
22:40:20,1.1,生活活動
22:40:30,1.6,生活活動
22:40:40,1.3,生活活動
22:40:50,1.4,生活活動
22:41:00,1.2,生活活動
22:41:10,1.2,生活活動
22:41:20,1.1,生活活動
22:41:30,1.2,生活活動
22:41:40,1,生活活動
22:41:50,1.2,生活活動
22:42:00,1,生活活動
22:42:10,1.6,生活活動
22:42:20,1.1,生活活動
22:42:30,1,生活活動
22:42:40,1.1,生活活動
22:42:50,1,生活活動
22:43:00,1.2,生活活動
22:43:10,1.6,生活活動
22:43:20,1.1,生活活動
22:43:30,1,生活活動
22:43:40,1,生活活動
22:43:50,1,生活活動
22:44:00,1,生活活動
22:44:10,1.5,生活活動
22:44:20,1.1,生活活動
22:44:30,1.4,生活活動
22:44:40,1.1,生活活動
22:44:50,1,生活活動
22:45:00,1,生活活動
22:45:10,1.1,生活活動
22:45:20,1,生活活動
22:45:30,1,生活活動
22:45:40,1.5,生活活動
22:45:50,1,生活活動
22:46:00,1,生活活動
22:46:10,1,生活活動
22:46:20,1.1,生活活動
22:46:30,1,生活活動
22:46:40,1,生活活動
22:46:50,1.7,生活活動
22:47:00,3.1,生活活動
22:47:10,1.1,生活活動
22:47:20,1,生活活動
22:47:30,1,生活活動
22:47:40,1,生活活動
22:47:50,1.3,生活活動
22:48:00,1,生活活動
22:48:10,1,生活活動
22:48:20,1.1,生活活動
22:48:30,1.3,生活活動
22:48:40,1.1,生活活動
22:48:50,1.1,生活活動
22:49:00,1.1,生活活動
22:49:10,1.1,生活活動
22:49:20,1.1,生活活動
22:49:30,1,生活活動
22:49:40,1,生活活動
22:49:50,1.5,生活活動
22:50:00,1.3,生活活動
22:50:10,1,生活活動
22:50:20,1.1,生活活動
22:50:30,1.1,生活活動
22:50:40,1,生活活動
22:50:50,1,生活活動
22:51:00,1,生活活動
22:51:10,1.2,生活活動
22:51:20,2.9,生活活動
22:51:30,0,計測なし
22:51:40,0,計測なし
22:51:50,0,計測なし
22:52:00,0,計測なし
22:52:10,0,計測なし
22:52:20,0,計測なし
22:52:30,0,計測なし
22:52:40,0,計測なし
22:52:50,0,計測なし
22:53:00,0,計測なし
22:53:10,0,計測なし
22:53:20,0,計測なし
22:53:30,0,計測なし
22:53:40,0,計測なし
22:53:50,0,計測なし
22:54:00,0,計測なし
22:54:10,0,計測なし
22:54:20,0,計測なし
22:54:30,0,計測なし
22:54:40,0,計測なし
22:54:50,0,計測なし
22:55:00,0,計測なし
22:55:10,0,計測なし
22:55:20,0,計測なし
22:55:30,0,計測なし
22:55:40,0,計測なし
22:55:50,0,計測なし
22:56:00,0,計測なし
22:56:10,0,計測なし
22:56:20,0,計測なし
22:56:30,0,計測なし
22:56:40,0,計測なし
22:56:50,0,計測なし
22:57:00,0,計測なし
22:57:10,0,計測なし
22:57:20,0,計測なし
22:57:30,0,計測なし
22:57:40,0,計測なし
22:57:50,0,計測なし
22:58:00,0,計測なし
22:58:10,0,計測なし
22:58:20,0,計測なし
22:58:30,0,計測なし
22:58:40,0,計測なし
22:58:50,0,計測なし
22:59:00,0,計測なし
22:59:10,0,計測なし
22:59:20,0,計測なし
22:59:30,0,計測なし
22:59:40,0,計測なし
22:59:50,0,計測なし
23:00:00,0,計測なし
23:00:10,0,計測なし
23:00:20,0,計測なし
23:00:30,0,計測なし
23:00:40,0,計測なし
23:00:50,0,計測なし
23:01:00,0,計測なし
23:01:10,0,計測なし
23:01:20,0,計測なし
23:01:30,0,計測なし
23:01:40,0,計測なし
23:01:50,0,計測なし
23:02:00,0,計測なし
23:02:10,0,計測なし
23:02:20,0,計測なし
23:02:30,0,計測なし
23:02:40,0,計測なし
23:02:50,0,計測なし
23:03:00,0,計測なし
23:03:10,0,計測なし
23:03:20,0,計測なし
23:03:30,0,計測なし
23:03:40,0,計測なし
23:03:50,0,計測なし
23:04:00,0,計測なし
23:04:10,0,計測なし
23:04:20,0,計測なし
23:04:30,0,計測なし
23:04:40,0,計測なし
23:04:50,0,計測なし
23:05:00,0,計測なし
23:05:10,0,計測なし
23:05:20,0,計測なし
23:05:30,0,計測なし
23:05:40,0,計測なし
23:05:50,0,計測なし
23:06:00,0,計測なし
23:06:10,0,計測なし
23:06:20,0,計測なし
23:06:30,0,計測なし
23:06:40,0,計測なし
23:06:50,0,計測なし
23:07:00,0,計測なし
23:07:10,0,計測なし
23:07:20,0,計測なし
23:07:30,0,計測なし
23:07:40,0,計測なし
23:07:50,0,計測なし
23:08:00,0,計測なし
23:08:10,0,計測なし
23:08:20,0,計測なし
23:08:30,0,計測なし
23:08:40,0,計測なし
23:08:50,0,計測なし
23:09:00,0,計測なし
23:09:10,0,計測なし
23:09:20,0,計測なし
23:09:30,0,計測なし
23:09:40,0,計測なし
23:09:50,0,計測なし
23:10:00,0,計測なし
23:10:10,0,計測なし
23:10:20,0,計測なし
23:10:30,0,計測なし
23:10:40,0,計測なし
23:10:50,0,計測なし
23:11:00,0,計測なし
23:11:10,0,計測なし
23:11:20,0,計測なし
23:11:30,0,計測なし
23:11:40,0,計測なし
23:11:50,0,計測なし
23:12:00,0,計測なし
23:12:10,0,計測なし
23:12:20,0,計測なし
23:12:30,0,計測なし
23:12:40,0,計測なし
23:12:50,0,計測なし
23:13:00,0,計測なし
23:13:10,0,計測なし
23:13:20,0,計測なし
23:13:30,0,計測なし
23:13:40,0,計測なし
23:13:50,0,計測なし
23:14:00,0,計測なし
23:14:10,0,計測なし
23:14:20,0,計測なし
23:14:30,0,計測なし
23:14:40,0,計測なし
23:14:50,0,計測なし
23:15:00,0,計測なし
23:15:10,0,計測なし
23:15:20,0,計測なし
23:15:30,0,計測なし
23:15:40,0,計測なし
23:15:50,0,計測なし
23:16:00,0,計測なし
23:16:10,0,計測なし
23:16:20,0,計測なし
23:16:30,0,計測なし
23:16:40,0,計測なし
23:16:50,0,計測なし
23:17:00,0,計測なし
23:17:10,0,計測なし
23:17:20,0,計測なし
23:17:30,0,計測なし
23:17:40,0,計測なし
23:17:50,0,計測なし
23:18:00,0,計測なし
23:18:10,0,計測なし
23:18:20,0,計測なし
23:18:30,0,計測なし
23:18:40,0,計測なし
23:18:50,0,計測なし
23:19:00,0,計測なし
23:19:10,0,計測なし
23:19:20,0,計測なし
23:19:30,0,計測なし
23:19:40,0,計測なし
23:19:50,0,計測なし
23:20:00,0,計測なし
23:20:10,0,計測なし
23:20:20,0,計測なし
23:20:30,0,計測なし
23:20:40,0,計測なし
23:20:50,0,計測なし
23:21:00,0,計測なし
23:21:10,0,計測なし
23:21:20,0,計測なし
23:21:30,0,計測なし
23:21:40,0,計測なし
23:21:50,0,計測なし
23:22:00,0,計測なし
23:22:10,0,計測なし
23:22:20,0,計測なし
23:22:30,0,計測なし
23:22:40,0,計測なし
23:22:50,0,計測なし
23:23:00,0,計測なし
23:23:10,0,計測なし
23:23:20,0,計測なし
23:23:30,0,計測なし
23:23:40,0,計測なし
23:23:50,0,計測なし
23:24:00,0,計測なし
23:24:10,0,計測なし
23:24:20,0,計測なし
23:24:30,0,計測なし
23:24:40,0,計測なし
23:24:50,0,計測なし
23:25:00,0,計測なし
23:25:10,0,計測なし
23:25:20,0,計測なし
23:25:30,0,計測なし
23:25:40,0,計測なし
23:25:50,0,計測なし
23:26:00,0,計測なし
23:26:10,0,計測なし
23:26:20,0,計測なし
23:26:30,0,計測なし
23:26:40,0,計測なし
23:26:50,0,計測なし
23:27:00,0,計測なし
23:27:10,0,計測なし
23:27:20,0,計測なし
23:27:30,0,計測なし
23:27:40,0,計測なし
23:27:50,0,計測なし
23:28:00,0,計測なし
23:28:10,0,計測なし
23:28:20,0,計測なし
23:28:30,0,計測なし
23:28:40,0,計測なし
23:28:50,0,計測なし
23:29:00,0,計測なし
23:29:10,0,計測なし
23:29:20,0,計測なし
23:29:30,0,計測なし
23:29:40,0,計測なし
23:29:50,0,計測なし
23:30:00,0,計測なし
23:30:10,0,計測なし
23:30:20,0,計測なし
23:30:30,0,計測なし
23:30:40,0,計測なし
23:30:50,0,計測なし
23:31:00,0,計測なし
23:31:10,0,計測なし
23:31:20,0,計測なし
23:31:30,0,計測なし
23:31:40,0,計測なし
23:31:50,0,計測なし
23:32:00,0,計測なし
